acctnum,gender,state,zip,zip3,first,last,book_,nonbook_,total_,purch,child,youth,cook,do_it,reference,art,geog,buyer
17328,F,NJ,07621,076,3,3,15,200,215,1,0,0,0,0,0,1,0,yes
17329,M,NY,14075,140,21,15,25,267,292,2,0,0,2,0,0,0,0,no
17330,M,PA,19082,190,37,19,71,203,274,6,1,1,1,1,1,0,1,no
17331,M,PA,19150,191,7,7,15,106,121,1,0,0,0,0,0,0,1,no
17332,F,NJ,07013,070,23,21,25,221,246,2,0,1,1,0,0,0,0,no
17333,F,NY,11743,117,7,1,29,204,233,2,0,0,1,0,0,0,1,no
17334,F,NY,14075,140,7,3,26,173,199,2,0,0,1,1,0,0,0,no
17335,F,PA,16510,165,35,27,25,85,110,2,0,0,2,0,0,0,0,no
17336,M,MA,01833,018,73,17,137,294,431,12,2,1,2,2,1,0,4,no
17337,F,NY,11756,117,49,7,102,270,372,9,1,1,2,2,2,0,1,no
17338,M,PA,19438,194,33,9,62,88,150,5,0,0,1,1,1,0,2,yes
17339,M,PA,19003,190,29,5,101,52,153,8,1,0,1,0,0,3,3,no
17340,F,NY,12189,121,27,25,29,20,49,2,0,0,0,0,0,1,1,no
17341,M,NY,11427,114,49,29,51,105,156,5,3,1,0,1,0,0,0,no
17342,F,PA,19446,194,13,13,15,39,54,1,0,1,0,0,0,0,0,no
17343,F,NY,10032,100,7,7,15,65,80,1,0,0,0,1,0,0,0,no
17344,F,NY,10472,104,1,1,15,246,261,1,0,0,0,0,0,1,0,yes
17345,M,PA,19073,190,29,25,28,29,57,2,1,0,0,0,0,1,0,no
17346,F,MD,21206,212,15,15,15,257,272,1,0,0,0,0,0,0,1,no
17347,F,MD,21029,210,75,9,131,111,242,12,2,2,5,1,1,0,1,no
17348,M,NY,11377,113,39,15,74,29,103,6,0,0,2,2,0,1,1,no
17349,M,NJ,07095,070,3,3,15,180,195,1,0,0,0,0,0,0,1,no
17350,M,NJ,08731,087,21,15,25,114,139,2,0,1,1,0,0,0,0,no
17351,F,NY,10469,104,9,9,15,65,80,1,0,0,1,0,0,0,0,no
17352,F,NY,11743,117,39,15,72,309,381,7,3,2,1,0,0,1,0,no
17353,F,PA,19015,190,3,3,15,96,111,1,1,0,0,0,0,0,0,no
17354,M,PA,15239,152,71,17,96,177,273,9,3,2,1,0,2,1,0,yes
17355,F,PA,19148,191,19,17,23,270,293,2,2,0,0,0,0,0,0,no
17356,F,MD,21042,210,19,13,29,50,79,2,0,0,0,0,1,0,1,no
17357,F,PA,19067,190,9,9,15,15,30,1,1,0,0,0,0,0,0,no
17358,M,NY,11706,117,31,25,26,164,190,2,0,1,0,1,0,0,0,no
17359,F,NY,11206,112,33,11,89,52,141,8,3,1,1,0,1,1,1,no
17360,F,MD,21014,210,21,13,26,258,284,2,1,0,0,1,0,0,0,no
17361,M,NY,11756,117,17,9,23,232,255,2,2,0,0,0,0,0,0,no
17362,M,NY,11772,117,15,15,15,11,26,1,0,0,0,0,0,1,0,no
17363,M,PA,19033,190,51,1,104,277,381,9,1,1,1,2,1,0,3,no
17364,M,MD,21208,212,9,9,15,256,271,1,0,0,1,0,0,0,0,no
17365,F,PA,18042,180,11,11,15,206,221,1,0,0,1,0,0,0,0,no
17366,F,NJ,08031,080,11,7,26,88,114,2,0,0,1,1,0,0,0,no
17367,M,VI,00804,008,49,15,116,77,193,10,1,0,5,2,0,2,0,no
17368,F,NJ,07039,070,21,9,68,76,144,6,3,0,1,0,0,1,1,no
17369,F,PA,19002,190,15,15,15,23,38,1,0,0,0,0,0,0,1,no
17370,F,NY,11415,114,21,15,29,193,222,2,0,0,1,0,0,0,1,no
17371,F,NJ,08033,080,31,3,88,152,240,8,2,1,2,1,1,1,0,no
17372,F,NY,11787,117,27,3,89,330,419,8,1,0,4,2,0,0,1,no
17373,M,NY,11793,117,75,15,135,231,366,12,1,2,3,2,1,2,1,no
17374,F,MA,01907,019,57,9,135,318,453,12,3,1,2,1,2,2,1,no
17375,F,MD,20816,208,75,33,92,238,330,8,2,1,2,0,0,2,1,no
17376,M,CT,06351,063,17,9,26,5,31,2,0,1,0,1,0,0,0,no
17377,F,NY,11106,111,11,5,29,134,163,2,0,0,1,0,0,0,1,no
17378,M,MA,01020,010,21,13,26,266,292,2,0,1,0,1,0,0,0,no
17379,F,NY,10306,103,33,29,29,33,62,2,0,0,1,0,0,0,1,no
17380,F,PA,19111,191,53,13,79,274,353,7,1,1,2,1,0,2,0,no
17381,F,MD,21207,212,15,15,15,224,239,1,0,0,1,0,0,0,0,no
17382,M,NJ,08863,088,51,1,141,101,242,12,0,1,5,2,2,2,0,no
17383,F,NY,11234,112,17,13,26,276,302,2,1,0,0,1,0,0,0,no
17384,M,MD,21158,211,9,5,29,213,242,2,1,0,0,0,0,0,1,no
17385,M,NH,03447,034,27,15,78,31,109,6,0,0,0,1,2,2,1,no
17386,F,NY,13413,134,13,5,25,132,157,2,0,0,2,0,0,0,0,no
17387,M,NY,11793,117,11,11,15,260,275,1,0,0,0,1,0,0,0,no
17388,M,MA,02532,025,31,3,58,253,311,5,1,0,2,1,0,0,1,no
17389,M,NY,13141,131,21,17,26,32,58,2,1,0,0,1,0,0,0,no
17390,M,NY,11222,112,7,7,15,94,109,1,0,0,0,0,1,0,0,no
17391,M,NJ,08753,087,11,11,15,215,230,1,1,0,0,0,0,0,0,no
17392,M,NY,11791,117,15,7,36,109,145,3,0,0,1,1,0,1,0,no
17393,M,MD,21144,211,17,9,23,153,176,2,2,0,0,0,0,0,0,no
17394,F,MD,21093,210,23,15,29,81,110,2,1,0,0,0,0,0,1,no
17395,F,MA,01020,010,31,9,79,39,118,7,4,1,1,0,0,0,1,no
17396,M,NY,11102,111,15,9,28,168,196,2,1,0,0,0,0,1,0,no
17397,M,NJ,07513,075,11,11,15,248,263,1,0,0,1,0,0,0,0,no
17398,F,NY,12306,123,45,15,101,221,322,9,2,2,1,0,2,2,0,no
17399,M,MD,21012,210,17,17,15,220,235,1,0,0,0,0,1,0,0,no
17400,M,NY,11553,115,29,11,41,21,62,4,3,0,1,0,0,0,0,no
17401,F,NJ,07065,070,31,21,34,236,270,3,0,1,1,0,0,1,0,no
17402,F,MA,02148,021,35,29,29,290,319,2,0,0,1,0,0,0,1,no
17403,F,NY,10583,105,13,13,15,239,254,1,1,0,0,0,0,0,0,no
17404,F,NJ,07960,079,23,11,47,203,250,4,1,0,2,0,0,0,1,no
17405,M,MA,02190,021,31,27,28,240,268,2,0,0,0,0,0,2,0,no
17406,F,NJ,07648,076,11,5,37,27,64,3,1,0,0,0,0,0,2,no
17407,F,NJ,07974,079,41,5,130,107,237,11,2,0,4,1,1,1,2,no
17408,F,NJ,08260,082,1,1,15,249,264,1,1,0,0,0,0,0,0,no
17409,F,NY,10025,100,17,3,38,139,177,3,0,0,1,1,1,0,0,no
17410,F,NJ,08757,087,7,7,15,1,16,1,0,1,0,0,0,0,0,no
17411,F,NY,10954,109,19,13,28,213,241,2,1,0,0,0,0,1,0,no
17412,F,NY,11782,117,13,13,15,57,72,1,0,0,0,0,1,0,0,no
17413,F,NJ,07083,070,7,7,15,42,57,1,0,0,0,0,1,0,0,no
17414,F,NJ,08043,080,15,13,25,222,247,2,0,0,2,0,0,0,0,no
17415,F,CT,06804,068,43,1,103,36,139,9,5,0,1,1,0,0,2,no
17416,F,NJ,07719,077,59,13,84,197,281,8,2,3,0,1,2,0,0,no
17417,F,NJ,08201,082,29,29,15,171,186,1,0,0,1,0,0,0,0,no
17418,M,MD,21229,212,3,3,15,222,237,1,0,0,0,0,0,1,0,no
17419,F,NY,12601,126,11,11,15,193,208,1,1,0,0,0,0,0,0,no
17420,F,NJ,08817,088,11,11,15,193,208,1,1,0,0,0,0,0,0,no
17421,F,MD,21144,211,23,11,40,150,190,3,0,0,1,1,0,0,1,no
17422,M,MA,02160,021,15,9,38,287,325,3,0,0,2,0,0,1,0,no
17423,M,NH,03301,033,27,23,25,58,83,2,1,0,1,0,0,0,0,no
17424,F,NY,13110,131,49,9,104,285,389,9,1,1,4,1,1,0,1,no
17425,F,MA,02575,025,29,27,25,203,228,2,0,1,1,0,0,0,0,no
17426,M,NY,13354,133,69,15,136,238,374,12,2,1,6,2,0,0,1,no
17427,F,NY,11102,111,7,1,25,53,78,2,1,0,1,0,0,0,0,no
17428,F,PA,19119,191,27,19,29,31,60,2,1,0,0,0,0,0,1,no
17429,F,NJ,07701,077,35,15,63,86,149,5,2,0,0,0,0,2,1,no
17430,F,NY,11725,117,3,3,15,132,147,1,0,0,0,0,1,0,0,no
17431,F,NY,10550,105,19,7,51,285,336,4,0,0,1,0,2,0,1,no
17432,F,DC,20002,200,15,1,53,252,305,4,0,0,2,0,0,0,2,no
17433,F,NJ,08755,087,47,15,77,57,134,7,2,2,1,0,0,2,0,no
17434,F,NY,11364,113,9,5,26,155,181,2,1,0,0,1,0,0,0,no
17435,F,NY,10021,100,15,11,27,85,112,2,0,0,0,0,2,0,0,no
17436,F,NJ,07866,078,31,25,29,262,291,2,0,0,0,0,1,0,1,no
17437,F,RI,02886,028,13,11,26,213,239,2,0,1,0,1,0,0,0,no
17438,F,MA,01915,019,15,9,26,45,71,2,0,1,0,1,0,0,0,no
17439,F,PA,19073,190,35,27,29,95,124,2,0,0,0,0,0,1,1,no
17440,F,PA,17222,172,11,7,26,110,136,2,0,0,1,1,0,0,0,no
17441,F,MD,21128,211,9,9,15,14,29,1,0,0,0,0,0,0,1,no
17442,F,NJ,08021,080,61,33,92,110,202,8,1,1,2,1,1,1,1,no
17443,F,NY,11207,112,5,5,15,152,167,1,1,0,0,0,0,0,0,no
17444,F,NJ,07645,076,63,29,100,195,295,8,0,0,2,2,1,1,2,no
17445,M,MD,20747,207,67,31,97,212,309,9,4,0,1,4,0,0,0,no
17446,M,NY,10603,106,31,13,63,165,228,5,0,1,1,1,0,1,1,no
17447,F,NJ,08226,082,17,17,15,6,21,1,1,0,0,0,0,0,0,no
17448,M,NJ,08063,080,27,11,50,244,294,4,0,0,2,1,0,0,1,no
17449,F,MA,02649,026,3,3,15,9,24,1,1,0,0,0,0,0,0,yes
17450,F,NY,11565,115,29,9,105,72,177,9,1,1,1,1,1,3,1,no
17451,M,NJ,07640,076,33,1,73,32,105,6,0,2,1,0,1,1,1,yes
17452,F,PA,19520,195,3,3,15,137,152,1,0,1,0,0,0,0,0,no
17453,M,MA,01915,019,17,9,25,89,114,2,0,1,1,0,0,0,0,no
17454,M,PA,19050,190,13,1,44,54,98,4,1,1,1,0,1,0,0,no
17455,F,NY,10583,105,17,15,29,204,233,2,0,0,0,1,0,0,1,no
17456,M,CT,06512,065,27,23,29,246,275,2,0,0,0,0,0,1,1,no
17457,F,NJ,07083,070,7,7,15,45,60,1,0,0,1,0,0,0,0,no
17458,F,NY,11223,112,23,17,26,119,145,2,0,1,0,1,0,0,0,no
17459,F,NY,11211,112,13,13,15,185,200,1,1,0,0,0,0,0,0,no
17460,M,MA,02081,020,13,5,27,264,291,2,1,0,0,0,1,0,0,no
17461,M,MA,01938,019,15,9,28,165,193,2,0,1,0,0,0,1,0,no
17462,F,NY,10805,108,57,9,112,96,208,10,3,1,2,1,0,1,2,no
17463,F,NJ,08002,080,7,7,15,57,72,1,0,0,1,0,0,0,0,no
17464,F,NJ,08691,086,21,21,15,26,41,1,0,0,0,0,0,0,1,no
17465,F,DE,19934,199,43,13,79,144,223,7,3,0,2,0,0,0,2,no
17466,F,NY,11691,116,21,15,29,38,67,2,0,0,1,0,0,0,1,no
17467,F,NJ,07403,074,7,7,15,105,120,1,0,0,0,0,0,1,0,yes
17468,M,MA,02143,021,15,15,15,213,228,1,0,0,0,0,0,1,0,no
17469,F,MA,01845,018,9,9,15,90,105,1,1,0,0,0,0,0,0,no
17470,M,NY,12873,128,35,1,108,44,152,10,4,1,2,0,1,0,2,no
17471,F,NY,11792,117,15,9,25,148,173,2,1,0,1,0,0,0,0,no
17472,M,NY,11358,113,5,5,15,76,91,1,1,0,0,0,0,0,0,no
17473,M,NY,11757,117,37,31,28,41,69,2,0,0,0,0,1,1,0,no
17474,M,PA,16601,166,35,3,132,200,332,11,1,0,2,3,1,1,3,no
17475,F,NJ,07834,078,11,11,15,291,306,1,0,0,0,0,0,1,0,no
17476,F,NY,11561,115,77,29,99,288,387,8,0,1,2,0,2,1,2,yes
17477,F,NJ,08026,080,65,33,99,143,242,9,2,1,3,0,1,1,1,no
17478,M,NJ,08318,083,9,1,25,45,70,2,1,0,1,0,0,0,0,no
17479,F,NJ,08094,080,9,9,15,150,165,1,0,1,0,0,0,0,0,no
17480,F,NY,11738,117,17,15,29,49,78,2,0,0,1,0,0,0,1,no
17481,F,NY,14701,147,3,3,15,98,113,1,0,0,0,0,0,1,0,no
17482,M,NY,10598,105,9,1,32,273,305,3,1,1,0,0,0,1,0,no
17483,F,NJ,08012,080,19,13,24,227,251,2,0,2,0,0,0,0,0,no
17484,M,PA,19380,193,1,1,15,137,152,1,0,0,0,0,1,0,0,no
17485,F,NY,12566,125,9,9,15,288,303,1,0,0,0,1,0,0,0,no
17486,M,NJ,07882,078,15,1,52,14,66,4,0,0,1,1,0,1,1,yes
17487,M,NJ,07728,077,51,1,134,215,349,11,1,0,3,1,2,1,3,yes
17488,F,NY,11580,115,19,13,28,88,116,2,0,0,0,1,0,1,0,no
17489,F,NH,03301,033,11,11,15,27,42,1,0,0,1,0,0,0,0,yes
17490,F,NY,11725,117,11,7,29,204,233,2,0,0,0,0,0,0,2,yes
17491,F,NJ,08809,088,15,9,36,150,186,3,0,1,0,1,1,0,0,no
17492,F,PA,19002,190,29,7,85,29,114,7,0,0,3,1,1,1,1,no
17493,M,NY,10962,109,57,13,110,134,244,10,1,2,6,0,0,0,1,no
17494,F,PA,16117,161,11,3,48,294,342,4,1,0,0,0,1,1,1,no
17495,F,PA,15101,151,9,9,15,281,296,1,1,0,0,0,0,0,0,no
17496,F,NY,10566,105,19,11,29,255,284,2,0,0,0,1,0,0,1,no
17497,F,CT,06776,067,25,9,37,160,197,3,2,0,0,0,0,0,1,no
17498,F,PA,15701,157,45,17,131,226,357,11,6,0,0,0,0,1,4,no
17499,F,NJ,07060,070,5,5,15,4,19,1,0,0,0,0,0,0,1,no
17500,F,NJ,07470,074,9,9,15,175,190,1,0,0,1,0,0,0,0,no
17501,F,NJ,08757,087,9,5,25,40,65,2,0,0,2,0,0,0,0,no
17502,F,NJ,07005,070,15,15,15,284,299,1,0,1,0,0,0,0,0,no
17503,F,NY,11360,113,31,11,65,204,269,5,0,0,1,0,2,0,2,no
17504,M,NY,11753,117,9,9,15,242,257,1,0,0,0,0,0,0,1,no
17505,F,NY,11510,115,3,3,15,133,148,1,0,0,0,0,1,0,0,no
17506,M,NY,14450,144,29,27,28,212,240,2,0,1,0,0,0,1,0,no
17507,M,NY,10709,107,53,23,90,175,265,8,3,0,2,0,1,1,1,no
17508,F,PA,17225,172,15,15,15,207,222,1,0,0,0,0,1,0,0,no
17509,F,NY,11229,112,11,11,15,51,66,1,0,0,0,0,0,0,1,yes
17510,F,MD,21030,210,49,7,102,137,239,10,3,3,3,0,0,0,1,no
17511,F,PA,19087,190,21,21,15,184,199,1,0,0,0,0,0,1,0,yes
17512,M,NJ,08215,082,47,31,49,223,272,4,1,0,0,2,1,0,0,no
17513,M,NY,11727,117,3,1,29,132,161,2,0,0,0,0,0,0,2,no
17514,F,NJ,07731,077,53,27,111,67,178,9,1,0,0,1,4,1,2,no
17515,F,NY,10954,109,11,11,15,254,269,1,0,1,0,0,0,0,0,no
17516,F,RI,02842,028,29,13,80,236,316,7,0,1,5,1,0,0,0,no
17517,M,NY,10002,100,15,9,26,122,148,2,0,0,0,2,0,0,0,no
17518,M,CT,06830,068,23,13,32,233,265,3,2,1,0,0,0,0,0,no
17519,F,NY,11223,112,27,27,15,265,280,1,0,0,0,0,1,0,0,no
17520,M,NY,12975,129,11,11,15,211,226,1,0,0,1,0,0,0,0,no
17521,F,NY,13045,130,19,11,26,137,163,2,0,0,1,1,0,0,0,no
17522,F,NY,11377,113,13,13,15,294,309,1,0,0,1,0,0,0,0,no
17523,F,MA,02021,020,19,9,36,307,343,3,0,0,2,1,0,0,0,no
17524,F,NJ,07005,070,13,13,15,85,100,1,0,1,0,0,0,0,0,no
17525,F,NY,11214,112,15,11,27,278,305,2,0,0,1,0,1,0,0,no
17526,F,PA,19406,194,7,5,25,304,329,2,0,1,1,0,0,0,0,no
17527,F,NY,10009,100,33,1,119,168,287,11,2,2,3,1,1,1,1,no
17528,F,NY,10704,107,21,17,28,196,224,2,0,0,1,0,0,1,0,no
17529,F,MD,21157,211,7,7,15,259,274,1,0,0,1,0,0,0,0,no
17530,M,MD,21015,210,25,1,107,327,434,10,2,1,2,3,1,1,0,no
17531,F,MD,21219,212,29,29,15,74,89,1,0,0,0,0,0,0,1,no
17532,F,NY,11358,113,23,23,15,172,187,1,0,0,0,1,0,0,0,no
17533,F,NJ,07055,070,49,21,122,154,276,10,0,1,3,0,2,2,2,no
17534,F,NJ,08837,088,5,5,15,34,49,1,0,0,1,0,0,0,0,no
17535,F,NY,11010,110,65,5,127,222,349,11,1,2,5,0,0,1,2,no
17536,F,NY,11743,117,15,9,29,135,164,2,0,0,1,0,0,0,1,no
17537,F,CT,06498,064,75,27,130,223,353,11,3,1,1,1,0,3,2,no
17538,M,NJ,07407,074,35,7,111,215,326,10,1,2,5,1,0,0,1,no
17539,F,CT,06776,067,7,3,28,30,58,2,0,0,0,0,1,1,0,no
17540,F,MD,21206,212,35,5,70,309,379,6,2,1,1,0,0,0,2,no
17541,M,NJ,08520,085,15,11,29,82,111,2,1,0,0,0,0,0,1,no
17542,M,NJ,08757,087,17,5,58,48,106,4,0,0,1,0,0,0,3,no
17543,F,MD,20817,208,3,3,15,167,182,1,0,1,0,0,0,0,0,no
17544,F,PA,17603,176,23,23,15,253,268,1,0,0,0,0,0,1,0,no
17545,F,NY,10028,100,15,15,15,2,17,1,0,0,1,0,0,0,0,no
17546,M,DE,19709,197,37,9,55,37,92,5,2,0,1,2,0,0,0,no
17547,F,NY,10704,107,15,15,15,108,123,1,1,0,0,0,0,0,0,no
17548,F,MD,21224,212,23,15,25,303,328,2,0,1,1,0,0,0,0,no
17549,F,NY,11801,118,27,25,29,28,57,2,0,0,0,0,0,0,2,no
17550,M,NY,11788,117,3,3,15,112,127,1,0,0,1,0,0,0,0,no
17551,M,MA,01262,012,49,19,102,79,181,9,1,1,4,1,2,0,0,no
17552,M,NJ,07721,077,33,11,133,251,384,11,1,0,2,2,2,2,2,yes
17553,F,NJ,07003,070,15,15,15,120,135,1,0,0,0,1,0,0,0,no
17554,F,MA,02066,020,31,11,82,306,388,7,0,1,3,1,0,1,1,no
17555,M,NJ,08820,088,35,31,25,104,129,2,0,1,1,0,0,0,0,no
17556,M,MA,02026,020,13,13,15,11,26,1,0,0,1,0,0,0,0,no
17557,F,PA,19053,190,29,29,15,112,127,1,0,1,0,0,0,0,0,no
17558,M,NY,11706,117,55,35,98,134,232,8,2,0,0,1,2,2,1,yes
17559,F,NY,14127,141,15,15,15,192,207,1,0,0,1,0,0,0,0,no
17560,F,MD,20715,207,19,13,27,152,179,2,1,0,0,0,1,0,0,no
17561,F,NY,13214,132,5,1,25,129,154,2,0,1,1,0,0,0,0,no
17562,F,NJ,08053,080,15,13,27,302,329,2,0,0,1,0,1,0,0,no
17563,F,CT,06611,066,31,15,45,230,275,4,1,1,0,0,0,2,0,no
17564,M,MD,21237,212,15,7,38,96,134,3,0,0,2,0,0,1,0,no
17565,F,DC,20019,200,21,15,29,188,217,2,0,1,0,0,0,0,1,no
17566,F,MD,20903,209,7,1,29,184,213,2,1,0,0,0,0,0,1,no
17567,F,NY,14709,147,27,15,43,264,307,4,2,0,2,0,0,0,0,no
17568,M,NY,10703,107,53,9,93,87,180,8,2,0,1,2,2,0,1,no
17569,F,NJ,08638,086,45,3,100,328,428,9,2,1,3,0,1,0,2,no
17570,M,NJ,08052,080,13,11,26,209,235,2,1,0,0,1,0,0,0,no
17571,F,PA,19312,193,35,3,77,126,203,7,2,0,3,0,1,0,1,no
17572,F,PA,19143,191,9,9,15,275,290,1,0,0,0,1,0,0,0,no
17573,F,MD,21210,212,17,15,25,97,122,2,1,0,1,0,0,0,0,no
17574,F,NY,11740,117,15,15,15,256,271,1,1,0,0,0,0,0,0,no
17575,F,NY,11229,112,39,5,140,162,302,12,3,1,4,0,0,1,3,no
17576,F,PA,15901,159,17,11,28,267,295,2,0,0,1,0,0,1,0,yes
17577,F,MA,02649,026,13,13,15,70,85,1,0,0,0,0,0,1,0,no
17578,M,PA,18062,180,23,15,28,242,270,2,0,0,0,0,1,1,0,no
17579,F,NY,11729,117,43,15,104,273,377,9,3,0,2,0,0,3,1,yes
17580,F,MD,20901,209,1,1,15,181,196,1,0,0,0,0,0,1,0,no
17581,F,PA,15207,152,13,13,15,10,25,1,0,0,1,0,0,0,0,no
17582,F,NY,11957,119,17,11,28,272,300,2,0,1,0,0,0,1,0,no
17583,F,PA,17344,173,13,9,25,52,77,2,1,0,1,0,0,0,0,no
17584,F,NY,11372,113,13,13,15,48,63,1,1,0,0,0,0,0,0,no
17585,F,CT,06850,068,39,9,135,100,235,12,3,2,4,0,0,1,2,no
17586,F,NY,10469,104,3,3,15,85,100,1,0,0,1,0,0,0,0,no
17587,M,PA,18103,181,65,1,133,108,241,12,3,3,1,2,2,1,0,no
17588,F,DC,20002,200,17,9,33,267,300,3,1,0,1,0,0,0,1,no
17589,M,NJ,08406,084,61,11,138,263,401,11,0,1,4,0,1,3,2,no
17590,M,PA,19444,194,15,15,15,299,314,1,0,0,0,0,0,1,0,no
17591,F,NJ,08753,087,9,1,25,198,223,2,1,0,1,0,0,0,0,no
17592,M,NJ,07860,078,13,9,28,105,133,2,0,0,0,1,0,1,0,no
17593,F,NY,11577,115,1,1,15,113,128,1,1,0,0,0,0,0,0,no
17594,M,CT,06751,067,57,13,97,241,338,9,2,1,3,1,1,0,1,no
17595,F,NY,10704,107,47,29,83,52,135,7,1,1,1,0,0,1,3,no
17596,M,NJ,07458,074,47,15,123,129,252,11,3,0,3,0,1,0,4,yes
17597,F,PA,19096,190,15,9,26,27,53,2,1,0,0,1,0,0,0,no
17598,F,NJ,07071,070,23,23,15,251,266,1,0,0,0,0,0,0,1,no
17599,F,MA,01801,018,41,27,52,105,157,4,0,1,1,0,0,0,2,no
17600,F,NJ,08226,082,29,29,15,86,101,1,1,0,0,0,0,0,0,no
17601,M,CT,06804,068,11,7,25,219,244,2,0,0,2,0,0,0,0,no
17602,F,NJ,08733,087,25,9,48,183,231,4,0,2,1,0,0,0,1,no
17603,F,PA,19006,190,9,9,15,152,167,1,0,0,1,0,0,0,0,no
17604,F,NY,10707,107,29,1,103,204,307,9,1,1,2,1,2,2,0,no
17605,F,NJ,07405,074,15,13,29,265,294,2,1,0,0,0,0,0,1,yes
17606,M,NY,11209,112,13,13,15,77,92,1,0,0,0,0,0,1,0,no
17607,M,NJ,07675,076,13,9,29,82,111,2,0,0,1,0,0,0,1,no
17608,F,CT,06804,068,7,7,15,86,101,1,1,0,0,0,0,0,0,no
17609,M,PA,19380,193,41,11,150,62,212,12,0,0,4,3,1,3,1,no
17610,M,NJ,07002,070,11,11,15,9,24,1,1,0,0,0,0,0,0,no
17611,F,NJ,08053,080,27,13,33,32,65,3,2,0,1,0,0,0,0,no
17612,M,NY,10010,100,13,13,15,262,277,1,0,0,0,0,1,0,0,no
17613,F,DE,19808,198,17,13,29,118,147,2,0,1,0,0,0,0,1,no
17614,F,NY,11222,112,3,3,15,136,151,1,0,0,0,0,0,1,0,no
17615,M,PA,19125,191,71,11,122,180,302,11,1,2,2,3,1,1,1,no
17616,F,NY,10992,109,1,1,15,188,203,1,0,0,0,0,1,0,0,no
17617,M,NY,11510,115,23,3,69,144,213,6,1,0,2,1,1,1,0,no
17618,F,NJ,07643,076,51,13,116,187,303,10,0,2,2,1,4,1,0,no
17619,F,NJ,08690,086,15,11,29,231,260,2,0,0,1,0,0,0,1,no
17620,F,NJ,07050,070,19,15,25,81,106,2,0,0,2,0,0,0,0,no
17621,F,NY,10467,104,63,19,139,67,206,12,3,1,1,1,2,2,2,yes
17622,F,CT,06020,060,21,21,15,148,163,1,1,0,0,0,0,0,0,no
17623,F,NY,11530,115,75,29,108,273,381,10,6,0,1,1,1,1,0,no
17624,F,NJ,07032,070,47,21,72,242,314,7,2,0,4,1,0,0,0,no
17625,F,NJ,07310,073,9,9,15,140,155,1,0,0,0,1,0,0,0,no
17626,F,NJ,07930,079,49,13,104,61,165,10,4,1,3,0,1,0,1,no
17627,M,NJ,08854,088,45,13,71,42,113,6,2,0,1,1,0,1,1,no
17628,F,NY,12020,120,41,11,84,320,404,7,2,0,1,1,1,0,2,no
17629,M,MD,21234,212,7,7,15,272,287,1,0,0,0,0,0,1,0,no
17630,F,NY,10016,100,15,15,15,30,45,1,0,0,0,0,0,1,0,yes
17631,F,NJ,07746,077,21,15,24,24,48,2,1,1,0,0,0,0,0,no
17632,F,NY,14224,142,29,29,15,135,150,1,0,0,1,0,0,0,0,no
17633,M,NY,13209,132,15,9,25,256,281,2,1,0,1,0,0,0,0,no
17634,F,MD,21234,212,37,31,29,245,274,2,0,0,1,0,0,0,1,no
17635,F,NJ,07039,070,1,1,15,269,284,1,0,0,0,0,0,1,0,no
17636,F,NY,12009,120,61,9,105,94,199,9,0,2,4,1,1,0,1,no
17637,F,MA,01001,010,5,5,15,150,165,1,0,0,0,0,0,0,1,no
17638,M,PA,15229,152,25,15,59,127,186,5,0,2,1,1,0,0,1,no
17639,F,NY,10009,100,13,7,28,73,101,2,1,0,0,0,0,1,0,no
17640,F,NJ,07052,070,19,15,29,236,265,2,0,0,1,0,0,0,1,no
17641,F,NY,11234,112,7,7,15,68,83,1,0,1,0,0,0,0,0,no
17642,F,PA,15853,158,5,5,15,180,195,1,1,0,0,0,0,0,0,no
17643,M,MD,20653,206,3,1,24,159,183,2,1,1,0,0,0,0,0,no
17644,F,NJ,08062,080,11,11,15,112,127,1,1,0,0,0,0,0,0,no
17645,F,MA,01810,018,19,3,36,41,77,3,0,0,2,1,0,0,0,no
17646,F,NJ,07753,077,97,31,126,102,228,11,2,1,4,1,0,2,1,no
17647,F,NJ,08733,087,25,15,56,209,265,5,2,1,1,0,0,0,1,no
17648,F,NH,03431,034,25,5,76,182,258,7,4,0,0,1,0,2,0,no
17649,M,NY,13790,137,5,1,25,106,131,2,1,0,1,0,0,0,0,no
17650,F,MA,01810,018,15,15,15,141,156,1,0,0,0,0,0,0,1,no
17651,F,PA,19540,195,19,11,25,195,220,2,1,0,1,0,0,0,0,no
17652,F,MD,20721,207,19,13,26,13,39,2,0,1,0,1,0,0,0,no
17653,F,PA,17055,170,39,31,27,33,60,2,0,0,0,0,1,0,1,no
17654,M,CT,06052,060,7,7,15,272,287,1,0,0,0,0,1,0,0,no
17655,M,NY,10314,103,23,23,15,2,17,1,1,0,0,0,0,0,0,no
17656,F,MD,20685,206,41,11,115,184,299,10,1,0,4,1,2,1,1,no
17657,M,NJ,07060,070,5,5,15,207,222,1,0,0,0,0,0,0,1,no
17658,F,NY,11779,117,23,11,32,279,311,3,1,1,0,1,0,0,0,no
17659,F,NJ,07950,079,5,5,15,69,84,1,1,0,0,0,0,0,0,no
17660,F,NJ,07871,078,71,13,146,121,267,12,5,0,1,0,0,4,2,no
17661,M,PA,19136,191,7,1,29,142,171,2,1,0,0,0,0,0,1,no
17662,M,MD,21157,211,9,1,25,280,305,2,1,0,1,0,0,0,0,no
17663,F,MA,02703,027,55,7,101,159,260,9,2,1,2,2,0,1,1,no
17664,M,PA,19006,190,61,15,90,64,154,8,3,0,2,0,1,1,1,no
